StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,CAS_1,CAS_2,CAS_3,CAS_4,CAS_5,MDI_1,MDI_2,MDI_3,MDI_4,MDI_5,MDI_6,MDI_7,MDI_8,MDI_9,MDI_10,MDI_11,MDI_12,PSS_1,PSS_2,PSS_3,PSS_4,PSS_5,PSS_6,PSS_7,PSS_8,PSS_9,PSS_10,Q1,Q1_3_TEXT,Q2,Q3,Q3_7_TEXT,Q4,Q4_9_TEXT,Q5,Q6,Q6_9_TEXT,Q7,Q8,Q9,Q10,Q10_3_TEXT,Q11,Q11_7_TEXT,Q12,Q13,Q13_6_TEXT,Q14,Q15,Q16,Q17A,Q17B,Q18,Q19A,Q19B,Q20A,Q20B,Q21,Q22,Q23,Q24,Q25,Q26A,Q26B,Q26C,Q26D
2020-10-19 15:18:09,2020-10-19 15:18:25,0,98.174.22.240,5,16,0,2020-10-26 15:18:42,R_3PXkXVin9A9jANK,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 15:11:22,2020-10-26 15:18:59,0,72.207.161.213,100,457,1,2020-10-26 15:19:00,R_blbwsGCGEtcCwNz,,,,,36.15020751953125,-115.033599853515625,anonymous,EN,5,1,2,1,1,1,3,3,3,2,3,4,2,2,3,3,3,5,5,5,5,2,3,4,3,3,4,4,2,,2,6,,8,,1,4,,2,5,2,1,,2,,2,3,,8,2,1,3,2,1,2,3,2,2,2,2,1,1,1,2,2,2,
2020-10-19 15:23:02,2020-10-19 15:23:07,0,174.68.150.78,5,4,0,2020-10-26 15:23:15,R_TnGz6MereWtyStj,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 15:16:28,2020-10-26 15:23:52,0,70.173.42.34,100,443,1,2020-10-26 15:23:53,R_3KO9jJGUnTOngOE,,,,,36.2472991943359375,-115.28209686279296875,anonymous,EN,5,1,1,1,1,1,5,5,6,5,6,6,5,6,6,5,5,6,2,2,3,1,3,1,3,3,2,2,1,,2,6,,3,,2,5,,2,4,2,1,,3,,2,2,,2,2,1,2,1,1,3,3,2,2,2,2,4,2,2,4,,,4
2020-10-19 15:18:37,2020-10-19 15:23:55,0,172.58.78.232,82,318,0,2020-10-26 15:23:56,R_1Ecd03T0dEF6vjK,,,,,,,anonymous,EN,5,2,2,1,1,1,4,4,5,5,6,6,5,6,4,6,6,6,3,2,3,4,4,2,4,3,2,2,2,,2,6,,2,,1,4,,2,9,2,1,,3,,2,2,,2,2,1,3,1,1,4,3,1,2,2,2,,,,,,,
2020-10-26 15:12:03,2020-10-26 15:27:32,0,172.58.76.184,100,929,1,2020-10-26 15:27:33,R_3kAkUvNReICGfCm,,,,,36.20379638671875,-115.22550201416015625,anonymous,EN,5,1,1,2,1,2,3,6,3,2,4,3,2,4,4,5,6,6,3,3,4,3,4,3,2,3,3,2,2,,2,6,,1,,1,3,,2,6,2,1,,2,,2,3,,6,2,1,2,3,2,6,3,2,3,2,2,6,2,2,4,,,3
2020-10-26 15:21:27,2020-10-26 15:28:06,0,174.255.139.230,100,399,1,2020-10-26 15:28:07,R_1K3chZXxJxosNqp,,,,,32.7787017822265625,-96.8217010498046875,anonymous,EN,5,4,5,1,4,5,6,4,3,6,5,6,6,5,6,4,3,6,3,2,4,4,4,2,4,4,4,4,1,,2,6,,7,,1,3,,2,6,2,1,,2,,1,3,,2,2,1,2,2,2,6,3,2,2,2,2,6,5,1,4,,,4
2020-10-19 15:25:00,2020-10-19 15:28:11,0,98.181.200.120,16,191,0,2020-10-26 15:28:15,R_1GNYGrpdukPjAMF,,,,,,,anonymous,EN,5,2,2,1,1,1,1,5,5,5,5,5,2,2,5,2,5,5,3,3,4,4,4,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 15:31:11,2020-10-19 15:31:26,0,172.58.75.77,5,14,0,2020-10-26 15:31:26,R_2QRhzidkOHL8Q2I,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 15:25:26,2020-10-26 15:32:18,0,71.222.8.249,100,411,1,2020-10-26 15:32:18,R_3PgDhGVFZks8V9H,,,,,36.1472015380859375,-115.11750030517578125,anonymous,EN,5,1,1,1,1,1,3,3,2,2,4,5,4,5,5,5,6,3,4,3,4,3,3,3,2,3,5,4,2,,2,5,,4,,1,1,,2,1,1,1,,3,,2,2,,6,2,1,3,2,1,6,1,3,2,2,2,6,2,1,4,,,1
2020-10-26 15:24:11,2020-10-26 15:32:59,0,73.158.107.189,100,527,1,2020-10-26 15:32:59,R_6x80FZkmzLPAppf,,,,,37.944793701171875,-122.02790069580078125,anonymous,EN,5,1,1,1,1,3,5,4,2,5,2,6,1,1,1,1,5,2,1,1,3,3,2,1,1,4,3,3,1,,2,6,,7,,1,3,,2,,2,1,,4,,1,2,,2,2,1,4,1,1,1,2,4,1,2,1,6,1,2,4,,,3
2020-10-26 15:23:54,2020-10-26 15:34:26,0,174.237.7.183,100,631,1,2020-10-26 15:34:26,R_3kj45fqo7zD6D6b,,,,,35.078094482421875,-106.65830230712890625,anonymous,EN,5,1,1,1,1,1,4,4,3,5,6,6,4,5,3,4,6,6,4,3,4,3,2,3,2,1,4,4,2,,2,6,,4,,2,2,,2,12,2,1,,1,,2,2,,3,2,1,4,1,2,3,2,2,3,2,2,6,1,1,4,,,4
2020-10-26 15:31:13,2020-10-26 15:36:54,0,71.38.122.10,100,341,1,2020-10-26 15:36:55,R_3lX5sBE3zjq9LoF,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,3,3,3,1,1,5,4,2,3,5,6,2,3,2,4,6,4,3,3,4,3,2,3,2,3,3,3,2,,2,6,,2,,1,5,,2,12,2,2,,2,,1,2,,2,2,1,3,4,2,4,3,2,3,1,1,3,2,1,4,,,3
2020-10-26 14:44:34,2020-10-26 15:38:02,0,216.207.7.154,100,3207,1,2020-10-26 15:38:02,R_29h8yJ9IvEdbywP,,,,,36.2584075927734375,-115.1072998046875,anonymous,EN,5,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,2,1,5,2,2,4,1,1,5,5,1,,2,5,,7,,1,1,,2,7,2,1,,2,,2,3,,4,2,1,1,4,2,3,3,2,3,2,2,3,1,1,4,,,3
2020-10-26 15:33:39,2020-10-26 15:42:27,0,98.155.157.252,100,527,1,2020-10-26 15:42:27,R_VPC3XxGWRKmqDYZ,,,,,20.895904541015625,-156.509002685546875,anonymous,EN,5,1,1,1,1,1,5,5,5,3,6,6,3,6,5,2,6,2,3,2,5,3,3,4,3,2,3,3,2,,2,6,,6,,1,4,,2,10,2,1,,2,,2,2,,2,2,1,4,1,1,6,1,3,1,2,1,6,2,2,4,,,3
2020-10-26 15:39:08,2020-10-26 15:47:44,0,76.4.254.113,100,516,1,2020-10-26 15:47:44,R_2TsGX02HdKUoCMm,,,,,36.058807373046875,-115.31040191650390625,anonymous,EN,5,2,4,2,2,3,2,2,3,3,4,5,3,3,4,1,5,5,5,5,5,3,2,3,3,3,5,3,1,,2,1,,7,,2,3,,2,4,2,1,,4,,2,3,,6,2,1,3,1,1,4,2,1,2,2,1,5,1,1,4,,,1
2020-10-26 15:42:33,2020-10-26 15:51:34,0,98.182.136.86,100,540,1,2020-10-26 15:51:34,R_3nuBGYiWBn26dDf,,,,,36.12139892578125,-115.14099884033203125,anonymous,EN,5,2,3,2,1,2,2,1,2,1,2,3,1,1,2,1,4,2,5,4,5,2,3,4,3,2,5,5,1,,2,6,,7,,2,5,,2,12,1,2,,2,,2,4,,3,2,1,2,2,2,8,1,1,2,2,2,6,1,2,4,,,3
2020-10-26 15:46:52,2020-10-26 15:52:44,0,72.207.161.107,100,352,1,2020-10-26 15:52:44,R_1KoNwXAMELdoPRa,,,,,36.15020751953125,-115.033599853515625,anonymous,EN,5,3,3,2,4,3,6,5,4,5,6,6,5,5,5,6,4,6,1,2,2,3,3,2,3,4,2,2,2,,2,6,,4,,1,1,,1,12,2,1,,7,Getting a CNA,2,2,,4,2,1,3,4,1,5,3,4,1,1,1,6,3,1,1,2,2,
2020-10-26 15:46:54,2020-10-26 15:55:30,0,72.202.47.85,100,516,1,2020-10-26 15:55:31,R_OOMPQCUfdeKpe0x,,,,,36.1432952880859375,-115.20040130615234375,anonymous,EN,5,1,2,2,1,2,5,5,4,3,5,6,4,4,5,5,6,6,4,2,4,3,3,3,3,2,5,5,2,,2,5,,7,,1,4,,2,9,2,1,,2,,2,3,,2,2,1,3,2,2,6,1,2,3,2,2,6,1,1,4,,,3
2020-10-26 15:52:12,2020-10-26 15:57:16,0,68.108.182.134,100,303,1,2020-10-26 15:57:17,R_20PAojMSmugWMAG,,,,,36.2584075927734375,-115.1072998046875,anonymous,EN,5,3,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,5,5,4,3,3,3,3,2,,2,3,,7,,5,6,,2,3,2,2,,1,,2,3,,3,2,1,4,1,1,3,2,2,2,2,2,1,1,1,4,,,1
2020-10-26 15:52:53,2020-10-26 15:58:01,0,98.160.236.110,100,308,1,2020-10-26 15:58:02,R_3hhB1Qhqw5bx0j9,,,,,36.002105712890625,-115.147003173828125,anonymous,EN,5,1,2,1,1,1,2,1,2,4,2,5,2,5,3,1,3,5,3,4,5,3,2,5,3,1,4,4,1,,1,6,,8,,1,2,,2,6,2,1,,2,,2,2,,2,2,1,2,2,2,4,2,4,3,2,1,2,1,2,4,,,3
2020-10-26 15:51:08,2020-10-26 16:02:09,0,172.58.75.147,100,661,1,2020-10-26 16:02:09,R_2TGdN9DTA6cb7t6,,,,,36.172393798828125,-115.0677032470703125,anonymous,EN,5,3,2,3,2,2,3,3,4,3,3,4,2,4,3,5,6,5,3,3,3,3,3,3,3,3,4,3,2,,2,6,,3,,1,2,,2,10,2,1,,2,,2,1,,4,2,1,2,2,2,5,3,2,1,2,1,2,3,2,2,3,2,
2020-10-26 15:55:32,2020-10-26 16:03:43,0,70.180.215.34,100,490,1,2020-10-26 16:03:43,R_D8iNgQoGUJT6jLz,,,,,36.1172027587890625,-115.05280303955078125,anonymous,EN,5,1,2,1,2,3,2,3,3,1,2,4,2,2,4,2,5,6,5,4,5,2,2,4,2,3,5,4,2,,2,6,,4,,2,6,,2,5,2,1,,2,,2,2,,1,2,2,3,2,1,4,3,3,2,2,2,2,1,1,1,3,2,
2020-10-19 15:56:53,2020-10-19 16:04:24,0,68.108.177.226,11,450,0,2020-10-26 16:04:47,R_3EMdJUqYMBZs3k3,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 16:05:22,2020-10-19 16:05:37,0,131.216.14.81,5,14,0,2020-10-26 16:05:45,R_2fcypqQNQbNjcHd,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 16:05:18,2020-10-19 16:06:06,0,98.181.244.68,11,48,0,2020-10-26 16:06:47,R_1o0daOhRgQRSPgR,,,,,,,anonymous,EN,5,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 16:01:51,2020-10-26 16:09:56,0,131.216.14.83,100,484,1,2020-10-26 16:09:56,R_5cpu5QyP2ChOaDn,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,1,1,1,1,5,4,3,3,6,6,3,4,5,6,6,5,3,3,4,3,2,4,3,2,3,4,2,,2,6,,2,,1,3,,2,1,2,1,,2,,2,3,,2,2,1,2,1,2,4,3,4,1,2,2,6,2,2,4,,,4
2020-10-19 16:10:25,2020-10-19 16:10:41,0,107.77.228.67,5,16,0,2020-10-26 16:11:01,R_11WIctDRfmByX8f,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 16:16:40,2020-10-19 16:17:06,0,24.253.26.43,5,26,0,2020-10-26 16:17:38,R_2Blp7ra9vUnCDwW,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 16:17:53,2020-10-19 16:18:05,0,70.189.156.151,5,12,0,2020-10-26 16:18:22,R_vIkniYPfiyHWHSh,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 16:19:37,2020-10-19 16:20:27,0,98.174.22.54,11,50,0,2020-10-26 16:20:29,R_3p2L69MdgCAbh9l,,,,,,,anonymous,EN,5,1,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 16:14:44,2020-10-26 16:21:17,0,174.72.128.24,100,392,1,2020-10-26 16:21:17,R_1eWwAW9Hs8NAuyA,,,,,36.1681976318359375,-115.2165985107421875,anonymous,EN,5,1,1,1,1,1,5,4,5,3,3,5,1,3,5,3,5,5,3,3,4,3,4,4,3,2,3,4,1,,2,5,,4,,1,3,,2,12,2,1,,3,,2,3,,2,2,1,1,2,2,5,3,3,3,2,2,6,1,2,4,,,4
2020-10-26 16:12:00,2020-10-26 16:22:53,0,70.170.101.200,100,653,1,2020-10-26 16:22:53,R_1pKjRn6Hu3WtWE5,,,,,36.178802490234375,-115.17150115966796875,anonymous,EN,5,1,1,1,1,1,6,6,6,6,6,6,6,6,6,6,6,6,2,2,3,4,4,1,4,4,1,1,2,,2,1,,6,,4,5,,2,9,2,1,,1,,2,3,,3,2,3,4,1,1,4,3,3,3,1,1,6,1,1,4,,,3
2020-10-19 16:30:31,2020-10-19 16:30:56,0,184.167.182.165,5,25,0,2020-10-26 16:31:06,R_3DdW1fFfGnuu38P,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 16:28:41,2020-10-19 16:31:00,0,174.237.0.193,13,138,0,2020-10-26 16:31:37,R_239WpQLEdFKSPzl,,,,,,,anonymous,EN,5,2,1,2,1,1,5,4,6,6,6,5,6,5,5,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 16:32:12,2020-10-19 16:32:31,0,72.207.158.35,5,19,0,2020-10-26 16:32:32,R_6gMO9L357MniOmR,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 16:20:08,2020-10-26 16:33:45,0,71.38.5.195,100,817,1,2020-10-26 16:33:45,R_2fJ8DNVgQHbtUrH,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,1,1,1,1,5,6,6,6,6,6,6,6,6,6,6,6,1,1,3,5,3,2,5,4,1,1,2,,2,6,,2,,1,2,,2,7,2,2,,3,,2,2,,2,2,1,4,1,2,6,3,4,3,2,2,6,2,2,4,,,4
2020-10-19 16:33:38,2020-10-19 16:37:13,0,68.224.15.232,16,214,0,2020-10-26 16:37:33,R_21izbiMyhF7ztSL,,,,,,,anonymous,EN,5,1,1,1,1,1,6,6,5,5,6,6,6,6,5,5,6,5,4,3,3,3,3,3,3,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 16:30:50,2020-10-26 16:37:56,0,68.96.185.62,100,426,1,2020-10-26 16:37:56,R_2TGCTLQOXRYhA64,,,,,36.058807373046875,-115.31040191650390625,anonymous,EN,5,1,3,2,1,1,4,4,3,3,4,6,2,3,1,3,5,6,2,3,5,5,2,2,4,4,4,5,2,,2,6,,2,,1,6,,1,1,1,1,,2,,2,3,,1,2,1,4,1,1,6,1,3,1,1,1,6,1,2,4,,,3
2020-10-26 16:25:15,2020-10-26 16:38:47,0,98.167.108.27,100,812,1,2020-10-26 16:38:48,R_1dE5e6QlpGWx9Tc,,,,,36.2624969482421875,-115.1732025146484375,anonymous,EN,5,1,1,1,1,1,5,5,5,5,6,6,5,5,5,3,5,6,2,3,3,3,3,2,4,4,3,3,2,,2,1,,3,,4,6,,2,3,2,2,,3,,2,3,,3,1,2,2,3,2,6,1,3,1,1,1,6,1,2,4,,,4
2020-10-26 16:35:13,2020-10-26 16:41:36,0,98.167.83.111,100,382,1,2020-10-26 16:41:36,R_2E4PgpQO6KLTWrM,,,,,36.01190185546875,-115.04329681396484375,anonymous,EN,5,1,1,1,1,1,4,3,2,2,5,6,4,4,1,6,3,4,3,4,5,3,3,2,4,3,4,2,2,,2,6,,7,,1,5,,2,7,2,1,,2,,2,2,,2,2,1,3,3,1,7,1,3,1,2,1,6,2,2,4,,,3
2020-10-26 16:46:53,2020-10-26 16:54:23,0,72.202.1.70,100,449,1,2020-10-26 16:54:23,R_31AwAwglbftE8Kk,,,,,36.05859375,-115.08029937744140625,anonymous,EN,5,1,2,1,2,1,3,4,5,6,6,6,6,4,5,5,5,6,1,2,3,2,2,1,2,3,2,2,1,,2,1,,7,,2,3,,1,6,2,2,,1,,2,3,,3,2,2,2,4,1,4,3,3,3,1,1,1,1,1,4,,,2
2020-10-19 16:55:52,2020-10-19 16:56:10,0,131.216.163.60,5,18,0,2020-10-26 16:56:18,R_2c5vO6ZEZNreD9S,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 16:47:38,2020-10-26 16:57:05,0,131.216.14.84,100,567,1,2020-10-26 16:57:06,R_3lM4RpKoE8goAzv,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,1,1,1,1,6,6,6,6,6,6,6,6,6,5,6,6,2,3,3,2,2,2,5,5,5,2,2,,2,6,,2,,2,6,,2,5,1,1,,2,,2,3,,1,2,1,3,4,1,2,3,4,3,2,2,1,1,2,4,,,1
2020-10-26 13:43:58,2020-10-26 16:58:54,0,72.222.97.204,100,11696,1,2020-10-26 16:58:55,R_1jD1rpMaGAvEHZS,,,,,36.0655975341796875,-96.022003173828125,anonymous,EN,5,1,1,1,1,1,6,6,6,6,6,6,6,6,5,3,6,5,2,1,3,2,3,1,4,4,2,1,1,,2,3,,7,,3,3,,1,4,2,1,,3,,2,3,,4,2,1,2,3,1,3,2,3,3,2,1,6,1,2,4,,,4
2020-10-26 17:10:12,2020-10-26 17:15:54,0,72.202.58.174,100,342,1,2020-10-26 17:15:55,R_2VkK0Jsy1fjJ9SG,,,,,36.1150054931640625,-115.21649932861328125,anonymous,EN,5,1,1,1,1,1,5,6,6,5,6,6,5,6,6,6,6,6,4,4,4,4,3,1,4,4,4,1,2,,2,6,,7,,1,2,,2,12,2,1,,3,,2,2,,2,2,1,2,3,1,7,3,3,3,2,2,6,2,1,4,,,4
2020-10-19 17:11:55,2020-10-19 17:16:25,0,184.191.7.146,55,270,0,2020-10-26 17:17:01,R_2EoQ7QzVUrVBERo,,,,,,,anonymous,EN,5,1,2,1,1,1,5,6,6,6,5,6,5,5,6,5,6,6,2,2,3,5,5,1,5,5,3,2,2,,2,1,,7,,3,7,,2,8,2,1,,7,"Student ",2,3,,3,1,,,,,,,,,,,,,,,,,
2020-10-19 17:23:43,2020-10-19 17:23:48,0,72.193.158.149,5,4,0,2020-10-26 17:24:07,R_PRIeOJUkShaQ38l,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 17:23:08,2020-10-26 17:30:06,0,68.227.3.221,100,418,1,2020-10-26 17:30:06,R_2ayRu123kXFlqOD,,,,,36.1219940185546875,-115.08599853515625,anonymous,EN,5,1,3,1,1,1,4,2,2,2,6,6,2,2,2,1,2,6,1,2,3,5,3,3,3,3,1,1,1,,2,6,,9,Afghan/ Central Asian,2,6,,2,1,1,1,,2,,2,3,,1,2,1,2,1,1,2,2,1,2,1,2,6,2,1,4,,,3
2020-10-26 17:24:04,2020-10-26 17:30:50,0,72.203.54.122,100,405,1,2020-10-26 17:30:50,R_sMrX1IFgvJU75sJ,,,,,36.16510009765625,-115.36049652099609375,anonymous,EN,5,1,1,1,1,1,5,5,5,5,6,6,5,5,5,5,6,6,1,1,3,4,4,3,4,5,2,1,1,,2,6,,7,,1,1,,1,1,3,1,,3,,2,2,,2,2,,3,4,1,7,3,2,3,2,2,6,3,1,4,,,4
2020-10-26 17:27:28,2020-10-26 17:31:00,0,71.49.135.51,100,211,1,2020-10-26 17:31:00,R_1hXPktbJ1T8WfZF,,,,,36.20379638671875,-115.22550201416015625,anonymous,EN,5,1,1,1,1,1,5,6,5,6,6,6,5,6,5,5,6,6,2,1,3,4,4,2,5,5,3,2,2,,2,1,,7,,2,7,,2,8,2,1,,3,,2,3,,5,2,1,1,4,2,6,3,3,1,2,2,6,1,1,4,,,2
2020-10-26 17:29:59,2020-10-26 17:36:09,0,70.173.32.164,100,369,1,2020-10-26 17:36:09,R_3jcXM47cYCDZYLl,,,,,36.2624969482421875,-115.1732025146484375,anonymous,EN,5,1,3,3,4,4,2,2,1,2,1,1,1,1,2,1,1,6,4,5,5,3,3,5,3,2,5,5,2,,2,6,,7,,1,1,,2,12,2,1,,4,,2,2,,2,2,1,2,1,2,2,1,2,2,2,1,6,1,2,4,,,4
2020-10-19 17:37:06,2020-10-19 17:37:41,0,68.224.83.87,5,34,0,2020-10-26 17:37:48,R_12KelK23R9n3lZJ,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 17:29:20,2020-10-19 17:46:08,0,70.189.230.160,5,1008,0,2020-10-26 17:46:09,R_2YqVTAxCm8wpYXj,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 17:45:03,2020-10-19 17:46:38,0,72.203.3.79,13,94,0,2020-10-26 17:46:47,R_UXQVcRZOGqMsrzH,,,,,,,anonymous,EN,5,2,3,2,3,2,4,3,3,3,3,6,5,5,5,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 17:35:49,2020-10-26 17:47:38,0,98.182.237.233,100,708,1,2020-10-26 17:47:38,R_3JtvV50Wcxe96aq,,,,,36.1378936767578125,-115.32129669189453125,anonymous,EN,5,2,1,1,1,1,4,6,4,2,3,6,1,2,3,2,5,3,3,3,3,4,3,2,3,4,5,4,1,,2,6,,7,,1,2,,2,5,1,2,,2,,2,2,,2,2,1,4,1,2,4,3,4,3,2,2,6,3,2,4,,,3
2020-10-26 16:30:14,2020-10-26 17:48:20,0,98.167.33.78,100,4685,1,2020-10-26 17:48:20,R_1FQHxQkbhIbVoKw,,,,,35.9853973388671875,-115.11930084228515625,anonymous,EN,5,1,1,2,1,2,5,3,2,1,3,6,2,3,2,1,4,4,3,5,5,3,3,5,2,2,3,5,1,,2,3,,3,,3,7,,2,8,2,1,,7,Full time student,2,3,,5,1,2,4,2,1,4,2,2,2,2,1,3,1,1,2,3,2,
2020-10-26 17:46:57,2020-10-26 17:54:38,0,98.160.239.28,100,460,1,2020-10-26 17:54:38,R_32JhOBJSt3SbjUw,,,,,36.038299560546875,-115.14459991455078125,anonymous,EN,5,1,1,2,1,1,3,2,3,3,5,5,5,2,2,5,5,2,3,3,4,3,3,4,3,2,3,3,2,,2,6,,7,,2,6,,2,12,2,1,,2,,2,2,,1,2,1,3,2,1,6,1,3,2,1,1,6,2,2,4,,,4
2020-10-26 17:50:57,2020-10-26 17:58:41,0,131.216.14.84,100,463,1,2020-10-26 17:58:41,R_8oATpTQUIvTvMgV,,,,,36.100799560546875,-115.13649749755859375,anonymous,EN,5,1,1,2,1,1,3,6,5,6,6,6,5,6,4,5,6,6,2,3,4,3,3,4,3,3,3,5,2,,2,6,,2,,1,1,,2,9,2,1,,3,,2,2,,6,2,1,2,4,2,5,1,2,3,2,1,6,1,2,4,,,4
2020-10-26 12:27:24,2020-10-26 18:00:42,0,72.202.1.224,100,19997,1,2020-10-26 18:00:42,R_1gBxIRcofp99OEG,,,,,36.05859375,-115.08029937744140625,anonymous,EN,5,4,4,4,4,4,2,2,2,2,2,3,1,1,2,2,6,2,4,5,5,3,3,3,2,1,3,3,2,,2,6,,7,,1,7,,2,8,2,1,,3,,2,3,,2,2,1,1,4,2,5,3,3,2,2,2,1,1,1,4,,,2
2020-10-26 17:55:56,2020-10-26 18:03:30,0,68.224.252.161,100,453,1,2020-10-26 18:03:30,R_1Ow4IsZgTDMYMjv,,,,,36.20379638671875,-115.22550201416015625,anonymous,EN,5,1,1,1,1,1,3,4,3,5,6,5,2,1,5,2,2,6,3,3,4,3,3,3,3,2,3,3,2,,2,6,,2,,2,4,,2,9,2,1,,1,,2,2,,7,2,1,2,3,1,3,3,2,3,2,2,2,2,1,2,3,2,
2020-10-26 18:01:36,2020-10-26 18:04:45,0,174.237.131.19,100,189,1,2020-10-26 18:04:46,R_74Kmjgubcu1RZ1n,,,,,35.078094482421875,-106.65830230712890625,anonymous,EN,5,1,1,1,1,1,5,5,6,6,6,6,6,6,6,6,6,6,1,1,2,4,3,3,3,4,2,2,2,,2,6,,5,,1,4,,2,13,2,1,,2,,2,3,,2,2,1,2,3,2,4,3,3,3,2,2,6,2,1,4,,,3
2020-10-19 18:04:44,2020-10-19 18:06:02,0,99.203.11.126,13,78,0,2020-10-26 18:06:54,R_2thCrOpH9cK9AST,,,,,,,anonymous,EN,5,1,1,1,1,1,2,1,2,2,6,2,1,1,2,2,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-26 18:15:12,2020-10-26 18:19:53,0,98.167.78.83,100,280,1,2020-10-26 18:19:53,R_1GCjhHhh45zuiHY,,,,,35.9976959228515625,-115.286102294921875,anonymous,EN,5,1,2,3,1,1,1,2,2,3,3,1,1,1,6,1,3,3,5,5,5,2,2,5,2,3,4,5,2,,2,6,,7,,1,2,,2,1,2,1,,1,,1,2,,2,2,1,3,1,1,5,3,3,2,2,2,6,2,1,4,,,3
2020-10-19 13:53:48,2020-10-19 18:20:42,0,68.96.229.230,13,16013,0,2020-10-26 18:20:55,R_cYegtV3ZRRfMczT,,,,,,,anonymous,EN,5,1,1,1,1,1,5,5,5,6,6,6,5,5,5,5,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-19 18:21:00,2020-10-19 18:21:13,0,131.216.14.83,5,13,0,2020-10-26 18:22:06,R_31nknOhN1E5sY1r,,,,,,,anonymous,EN,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
